BBS;Uniprot_ID;Specie_ID;Specie;Rank_1;Rank_2;Transcrit_ID;Gene_ID;Gene_length;%GC;Nbr_exon;Exon_length;Intron_length;Total_error;Err_Nter;Err_Interne;Err_Cter;Type;Repeats/Low_complexity;UDT;Protein_length;5' UTR;3' UTR
BBS9;A0A158P292_ATTCE;ATTCE;Atta cephalotes;Opisthokonta;Metazoa;XM_012208510.1;LOC105627223;15488;33.41;12;208.8;1180.3;0;0;0;0;Confirmed;0;0;834;False;False
BBS1;A0A158N997_ATTCE;ATTCE;Atta cephalotes;Opisthokonta;Metazoa;XM_012198715.1;LOC105617143;13661;32.51;6;262.5;2417.2;1;1;0;0;Unconfirmed;11268;11268;524;False;False
BBS5;A0A067QHW0_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR08011;L798_02334;6361;35.32;8;139.9;748.9;1;1;0;0;Unconfirmed;0;0;372;False;False
BBS4;A0A067RE41_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR22032;L798_03056;7563;34.89;10;142.2;682.3;0;0;0;0;Confirmed;0;0;473;False;False
BBS13;A0A067REY3_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR22446;L798_01441;6441;34.84;8;210.8;679.3;3;0;3;0;Unconfirmed;0;0;561;False;False
BBS3;A0A067RIH6_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR19093;L798_06325;2572;36.31;2;285.0;2002.0;0;0;0;0;Confirmed;0;0;189;False;False
BBS19;A0A067R087_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR10846;L798_14828;4468;33.19;4;164.2;1270.3;1;1;0;0;Unconfirmed;0;0;213;False;False
BBS1;A0A067RAV1_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR20997;L798_04509;5195;35.65;12;148.2;310.5;1;0;1;0;Unconfirmed;0;0;592;False;False
BBS17;A0A067RJQ2_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR23228;L798_07129;6785;38.16;7;135.4;972.8;0;0;0;0;Confirmed;47;47;312;False;False
BBS21;A0A067R100_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR15583;L798_10528;3161;39.89;3;193.0;1291.0;0;0;0;0;Confirmed;0;0;192;False;False
BBS7;A0A067QWM4_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR14735;L798_11663;14241;34.41;16;136.9;803.4;2;1;1;0;Unconfirmed;298;298;729;False;False
BBS8;A0A067QNW7_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDQ65257;L798_00082;711;47.12;2;297.0;117.0;2;1;0;1;Unconfirmed;0;0;198;False;False
BBS2;A0A067R1E4_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR12698;L798_13549;6581;35.4;13;167.5;366.9;0;0;0;0;Confirmed;0;0;725;False;False
BBS15;A0A067QKD4_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR08346;L798_01304;7234;35.96;14;166.1;377.6;0;0;0;0;Confirmed;0;0;774;False;False
BBS16;A0A067R4F6_ZOONE;ZOONE;Zootermopsis nevadensis;Opisthokonta;Metazoa;KDR12857;L798_13162;32810;36.58;12;189.0;2776.5;2;0;1;1;Unconfirmed;19;19;755;False;False
BBS7;J9JV08_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI004186-RA;ACYPI004186;10234;25.57;22;165.5;314.0;0;0;0;0;Confirmed;0;0;720;True;True
BBS2;J9K5L4_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI008143-RA;ACYPI008143;15502;27.53;12;180.2;1212.6;1;1;0;0;Unconfirmed;3101;3101;642;True;True
BBS9;J9JNX2_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI001942-RA;ACYPI001942;25636;29.63;15;207.1;1609.3;0;0;0;0;Confirmed;0;0;803;True;True
BBS13;J9KWP6_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI30673-RA;ACYPI30673;4169;24.3;8;320.4;229.4;2;0;2;0;Unconfirmed;0;0;493;True;True
BBS4;J9K409_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI007543-RA;ACYPI007543;13408;30.46;10;201.1;1266.3;0;0;0;0;Confirmed;0;0;439;True;True
BBS8;J9JLI4_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI001058-RA;ACYPI001058;4419;27.38;9;192.9;335.4;2;1;1;0;Unconfirmed;0;0;503;True;True
BBS1;J9JSR9_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI003369-RA;ACYPI003369;8995;28.54;10;162.0;819.4;0;0;0;0;Confirmed;0;0;430;True;True
BBS17;J9K5Q8_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI008189-RA;ACYPI008189;1673;23.97;7;130.4;126.7;0;0;0;0;Confirmed;0;0;291;True;True
BBS15;J9K271_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI006862-RA;ACYPI006862;5282;28.34;12;265.8;190.2;0;0;0;0;Confirmed;0;0;722;True;True
BBS5;J9K6V4_ACYPI;ACYPI;Acyrthosiphon pisum;Opisthokonta;Metazoa;ACYPI008625-RA;ACYPI008625;2653;27.06;8;238.8;106.1;0;0;0;0;Confirmed;0;0;349;False;True
BBS5;T1HIG5_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC003838-RA;RPRC003838;2048;33.4;3;170.0;769.0;2;1;1;0;Unconfirmed;0;0;158;True;False
BBS9;T1HX26_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC008596-RA;RPRC008596;7785;31.41;14;193.9;390.1;0;0;0;0;Confirmed;0;0;838;False;True
BBS17;T1HSF8_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC006978-RA;RPRC006978;4527;30.62;7;153.4;575.5;0;0;0;0;Confirmed;0;0;303;True;False
BBS8;T1IEA4_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC014624-RA;RPRC014624;7420;32.8;9;167.7;738.9;2;1;1;0;Unconfirmed;0;0;503;False;False
BBS7;T1IBT8_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC013758-RA;RPRC013758;7880;36.42;12;138.0;565.8;2;0;1;1;Unconfirmed;285;285;552;False;False
BBS4;T1HY60_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC008980-RA;RPRC008980;4104;30.07;8;144.8;420.9;2;1;0;1;Unconfirmed;0;0;386;False;False
BBS2;T1HIA6_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC003779-RA;RPRC003779;8013;32.35;15;143.2;418.9;2;0;2;0;Unconfirmed;0;0;692;False;True
BBS3;T1HVS2_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC008142-RA;RPRC008142;2631;30.14;2;283.5;2064.0;1;0;0;1;Unconfirmed;0;0;189;False;False
BBS19;R4G3C9_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC005986-RA;RPRC005986;2194;32.59;4;149.0;532.7;1;1;0;0;Unconfirmed;0;0;176;False;True
BBS20;T1HN23_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC005447-RA;RPRC005447;1419;40.03;2;268.5;882.0;2;1;0;1;Unconfirmed;0;0;178;False;False
BBS15;T1HMQ0_RHOPR;RHOPR;Rhodnius prolixus;Opisthokonta;Metazoa;RPRC005324-RA;RPRC005324;5998;31.71;14;124.7;327.1;2;0;1;1;Unconfirmed;0;0;582;False;False
BBS16;E0VEZ1_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM147390-RA;PHUM147390;3426;28.17;8;204.8;255.4;3;0;1;2;Unconfirmed;0;0;545;False;False
BBS17;E0VEH7_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM133840-RA;PHUM133840;1192;24.92;4;230.2;90.3;0;0;0;0;Confirmed;0;0;299;False;False
BBS2;E0V980_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM004780-RA;PHUM004780;2307;40.75;3;718.0;76.5;0;0;0;0;Confirmed;0;0;717;False;False
BBS5;E0W305_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM599810-RA;PHUM599810;1849;29.1;7;162.4;118.7;2;1;0;1;Unconfirmed;0;0;378;False;False
BBS20;E0VFJ8_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM159200-RA;PHUM159200;2385;29.9;7;247.7;108.5;1;0;1;0;Unconfirmed;0;0;577;False;False
BBS1;E0VBP2_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM065830-RA;PHUM065830;2529;27.44;8;210.4;120.9;3;1;2;0;Unconfirmed;0;0;560;False;False
BBS8;E0VZH2_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM534020-RA;PHUM534020;2170;28.34;9;164.7;86.0;1;0;1;0;Unconfirmed;0;0;493;False;False
BBS7;E0VDR8_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM123960-RA;PHUM123960;3166;28.4;12;180.8;90.6;1;0;1;0;Unconfirmed;0;0;722;False;False
BBS9;E0VP97_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM354840-RA;PHUM354840;5511;28.0;4;620.2;1010.0;0;0;0;0;Confirmed;0;0;826;False;False
BBS13;E0VD41_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM105540-RA;PHUM105540;2135;24.96;6;248.0;129.4;2;1;1;0;Unconfirmed;0;0;495;False;False
BBS4;E0VL22_PEDHC;PEDHC;Pediculus humanus subsp. corporis;Opisthokonta;Metazoa;PHUM278770-RA;PHUM278770;2156;26.92;6;185.5;208.6;3;1;1;1;Unconfirmed;20;20;370;False;False
BBS21;E9HLA0_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX67464;DAPPUDRAFT_331025;1238;48.87;3;287.0;188.5;2;0;2;0;Unconfirmed;0;0;286;False;False
BBS4;E9HLR1_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX67331;DAPPUDRAFT_331186;1137;36.24;5;176.4;63.8;2;1;0;1;Unconfirmed;0;0;293;False;False
BBS7;E9GL43_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX79859;DAPPUDRAFT_197260;3622;44.7;12;202.1;108.8;4;0;4;0;Unconfirmed;0;0;750;False;True
BBS8;E9H9T3_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX71455;DAPPUDRAFT_327095;1726;40.15;6;236.0;62.0;2;0;2;0;Unconfirmed;0;0;471;False;False
BBS1;E9G8C5_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX84297;DAPPUDRAFT_314992;1980;41.72;7;226.7;65.5;2;0;2;0;Unconfirmed;0;0;528;False;False
BBS3;E9G067_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX86847;DAPPUDRAFT_43340;1585;41.07;3;193.0;503.0;1;0;1;0;Unconfirmed;0;0;192;False;False
BBS9;E9G2T4_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX86100;DAPPUDRAFT_97873;1074;39.57;4;215.2;71.0;6;0;5;1;Unconfirmed;0;0;286;False;False
BBS15;E9HT82_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX65056;DAPPUDRAFT_117600;2475;48.28;7;294.9;68.5;2;0;1;1;Unconfirmed;0;0;687;False;False
BBS2;E9GGK3_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX81473;DAPPUDRAFT_50082;2498;44.92;7;287.6;80.8;3;1;2;0;Unconfirmed;0;0;670;False;False
BBS13;E9H9W1_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX71541;DAPPUDRAFT_111648;993;46.53;3;262.0;103.5;1;1;0;0;Unconfirmed;0;0;261;False;False
BBS5;E9HBN7_DAPPU;DAPPU;Daphnia pulex;Opisthokonta;Metazoa;EFX70887;DAPPUDRAFT_327755;1592;34.36;8;126.0;83.4;0;0;0;0;Confirmed;0;0;335;False;False
BBS15;T1JGE4_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR012916-RA;SMAR012916;5595;32.96;19;150.2;152.3;2;0;1;1;Unconfirmed;0;0;950;False;False
BBS2;T1IM01_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR001993-RA;SMAR001993;2952;31.67;13;132.4;102.6;2;1;1;0;Unconfirmed;0;0;496;True;True
BBS21;T1J4V7_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR008654-RA;SMAR008654;625;35.04;3;141.0;101.0;2;1;1;0;Unconfirmed;0;0;140;False;False
BBS19;T1JL36_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR014566-RA;SMAR014566;1344;30.58;6;135.3;106.4;1;1;0;0;Unconfirmed;0;0;181;False;True
BBS5;T1JH94_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR013225-RA;SMAR013225;1954;28.97;11;113.9;70.1;0;0;0;0;Confirmed;0;0;354;False;True
BBS8;T1JN25_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR015254-RA;SMAR015254;6284;36.26;5;213.8;1303.8;1;1;0;0;Unconfirmed;230;230;305;False;True
BBS9;T1JN84_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR015313-RA;SMAR015313;5106;36.62;17;212.6;93.2;2;0;2;0;Unconfirmed;0;0;869;False;True
BBS21;T1IPN7_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR002990-RA;SMAR002990;480;35.42;2;211.5;57.0;2;1;0;1;Unconfirmed;0;0;140;False;False
BBS7;T1IN54_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR002429-RA;SMAR002429;4340;31.2;13;155.5;193.2;1;0;1;0;Unconfirmed;20;20;673;False;False
BBS17;T1J0I5_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR007035-RA;SMAR007035;1240;34.92;6;152.5;65.0;1;0;0;1;Unconfirmed;0;0;304;False;False
BBS3;T1IP28_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR002770-RA;SMAR002770;896;36.61;3;258.3;60.5;0;0;0;0;Confirmed;0;0;189;True;False
BBS1;T1J8I6_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR010018-RA;SMAR010018;3219;31.69;16;138.9;66.5;0;0;0;0;Confirmed;0;0;594;True;True
BBS20;T1JMT6_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR015166-RA;SMAR015166;2064;35.47;6;294.5;59.4;0;0;0;0;Confirmed;0;0;588;False;False
BBS4;T1J508_STRMM;STRMM;Strigamia maritima;Opisthokonta;Metazoa;SMAR008705-RA;SMAR008705;1864;31.49;10;130.2;62.4;2;1;0;1;Unconfirmed;0;0;433;False;False
BBS3;T1L460_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur37g00890.1;tetur37g00890;730;33.84;1;730.0;0;0;0;0;0;Confirmed;0;0;187;True;False
BBS8;T1L0Y2_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur30g02360.1;tetur30g02360;1875;36.37;5;311.4;79.5;4;1;3;0;Unconfirmed;0;0;518;False;False
BBS7;T1KWA3_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur24g00920.1;tetur24g00920;3063;33.66;5;537.6;93.8;5;0;5;0;Unconfirmed;0;0;770;True;False
BBS9;T1K902_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur07g03210.1;tetur07g03210;9092;31.69;6;464.5;1261.0;3;0;3;0;Unconfirmed;0;0;928;False;False
BBS2;T1K3F9_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur04g08540.1;tetur04g08540;3582;34.2;8;273.4;199.3;1;0;1;0;Unconfirmed;0;0;728;False;False
BBS15;T1JX53_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur02g10730.1;tetur02g10730;3253;32.89;4;632.2;241.3;3;0;2;1;Unconfirmed;0;0;842;False;False
BBS20;T1KAU0_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur08g01740.1;tetur08g01740;1624;37.44;3;499.0;63.5;2;0;1;1;Unconfirmed;0;0;498;False;False
BBS7;T1KSQ0_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur20g00400.1;tetur20g00400;2699;35.16;5;460.8;98.8;5;0;5;0;Unconfirmed;0;0;767;False;False
BBS8;T1KN87_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur16g00080.1;tetur16g00080;1971;36.02;4;418.5;99.0;4;1;3;0;Unconfirmed;0;0;557;False;False
BBS1;T1JYJ2_TETUR;TETUR;Tetranychus urticae;Opisthokonta;Metazoa;tetur03g00560.1;tetur03g00560;2231;35.23;6;308.5;76.0;0;0;0;0;Confirmed;0;0;616;False;False
BBS15;A0A132A3B4_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA007887-RA;SSCA007887;1747;32.63;2;840.0;67.0;5;1;3;1;Unconfirmed;0;0;559;False;False
BBS8;A0A132AI83_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA006947-RA;SSCA006947;1772;39.62;3;539.0;77.5;1;0;1;0;Unconfirmed;0;0;538;False;False
BBS20;A0A132A941_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA009293-RA;SSCA009293;1601;34.98;2;771.0;59.0;1;0;1;0;Unconfirmed;0;0;513;False;False
BBS9;A0A132AED3_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA003045-RA;SSCA003045;3076;32.8;5;537.0;97.8;6;1;5;0;Unconfirmed;0;0;894;False;False
BBS4;A0A132AFF8_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA009573-RA;SSCA009573;4236;34.25;7;361.7;284.0;1;0;0;1;Unconfirmed;0;0;843;False;False
BBS7;A0A131ZVY5_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA003435-RA;SSCA003435;2905;34.66;6;436.0;57.8;6;1;5;0;Unconfirmed;0;0;871;False;False
BBS5;A0A132AMT7_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA005168-RA;SSCA005168;1197;37.34;2;562.5;72.0;1;0;1;0;Unconfirmed;0;0;374;False;False
BBS2;A0A132A1L5_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA004424-RA;SSCA004424;2259;35.9;5;245.4;258.0;5;1;3;1;Unconfirmed;0;0;378;True;False
BBS3;A0A132ADH9_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA000340-RA;SSCA000340;702;37.18;1;702.0;0;2;0;2;0;Unconfirmed;0;0;233;False;False
BBS1;A0A132A4K1_SARSC;SARSC;Sarcoptes scabiei;Opisthokonta;Metazoa;SSCA005254-RA;SSCA005254;2415;33.89;6;282.0;144.6;1;1;0;0;Unconfirmed;1;1;563;False;False
BBS3;B7P1L1_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW015567-RA;ISCW015567;570;55.26;1;570.0;0;0;0;0;0;Confirmed;0;0;189;False;False
BBS20;B7PGX0_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW004427-RA;ISCW004427;768;51.04;2;189.0;390.0;2;1;0;1;Unconfirmed;0;0;125;False;False
BBS8;B7QJ88_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW014723-RA;ISCW014723;755;51.66;3;91.0;241.0;2;1;0;1;Unconfirmed;0;0;90;False;False
BBS15;B7QG96_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW021937-RA;ISCW021937;34075;44.01;9;148.3;4092.5;3;1;1;1;Unconfirmed;13067;13067;444;False;False
BBS4;B7QBS1_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW012602-RA;ISCW012602;38345;45.42;6;126.0;7517.8;4;1;2;1;Unconfirmed;17911;17911;252;False;False
BBS7;B7Q560_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW011396-RA;ISCW011396;32321;44.98;14;114.0;2363.5;2;0;2;0;Unconfirmed;4204;4204;531;False;False
BBS17;B7PSD9_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW007477-RA;ISCW007477;12998;43.41;9;107.1;1504.2;1;0;0;1;Unconfirmed;40;40;299;True;False
BBS9;B7PXZ3_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW009141-RA;ISCW009141;26152;41.07;19;129.8;1315.9;1;0;0;1;Unconfirmed;710;710;822;False;False
BBS5;B7PHC5_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW004824-RA;ISCW004824;17119;47.55;10;104.4;1786.1;2;0;2;0;Unconfirmed;58;58;347;False;False
BBS18;B7PU94_IXOSC;IXOSC;Ixodes scapularis;Opisthokonta;Metazoa;ISCW008440-RA;ISCW008440;5328;43.22;2;109.5;5109.0;2;0;1;1;Unconfirmed;675;675;72;False;False
BBS5;BBS5_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;R01H10.6;WBGene00010974;2824;41.82;5;224.6;425.2;0;0;0;0;Confirmed;0;0;361;False;False
BBS1;BBS1_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;Y105E8A.5;WBGene00000241;4884;41.48;9;213.2;370.6;0;0;0;0;Confirmed;0;0;576;False;True
BBS4;BBS4_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;F58A4.14a;WBGene00043992;2624;34.6;9;154.3;154.4;0;0;0;0;Confirmed;0;0;462;False;False
BBS7;BBS7_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;Y75B8A.12;WBGene00003892;11395;38.12;12;180.5;839.0;0;0;0;0;Confirmed;0;0;721;False;False
BBS2;BBS2_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;F20D12.3;WBGene00000242;3650;30.99;11;205.7;138.7;1;1;0;0;Unconfirmed;0;0;714;True;True
BBS3;ARL6_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;C38D4.8;WBGene00000193;1506;36.12;4;143.2;311.0;0;0;0;0;Confirmed;0;0;190;False;False
BBS9;PTHB1_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;C48B6.8;WBGene00016744;5206;32.0;17;131.5;185.7;2;0;1;1;Unconfirmed;0;0;744;False;False
BBS8;TTC8_CAEEL;CAEEL;Caenorhabditis elegans;Opisthokonta;Metazoa;T25F10.5;WBGene00000244;2597;38.54;9;190.0;110.9;0;0;0;0;Confirmed;0;0;506;True;True
BBS9;G0P085_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN03689;WBGene00142414;3086;37.3;12;142.5;125.1;3;0;2;1;Unconfirmed;0;0;569;False;False
BBS9;G0NZF3_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN28750;WBGene00190715;4063;37.68;16;141.6;119.9;1;0;0;1;Unconfirmed;0;0;754;False;False
BBS8;G0MY08_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN05971;WBGene00144696;2135;38.36;8;201.4;74.9;1;0;1;0;Unconfirmed;0;0;536;False;False
BBS1;G0NCM0_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN25891;WBGene00164616;5896;42.74;8;205.9;607.0;1;0;1;0;Unconfirmed;0;0;548;False;False
BBS8;G0PL12_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN26405;WBGene00185103;2294;37.79;8;177.0;125.4;1;0;1;0;Unconfirmed;0;0;471;False;False
BBS3;G0MEG7_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN25639;WBGene00164364;1098;39.98;5;114.6;131.2;0;0;0;0;Confirmed;0;0;190;False;False
BBS2;G0NG53_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN30879;WBGene00192844;2867;37.29;10;217.8;76.6;2;1;1;0;Unconfirmed;0;0;725;False;False
BBS4;G0MK79_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN05677;WBGene00144402;1673;34.67;7;174.9;74.8;1;1;0;0;Unconfirmed;0;0;407;False;False
BBS5;G0MLH4_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN05214;WBGene00143939;1974;39.39;5;226.2;210.8;1;0;1;0;Unconfirmed;245;245;372;True;False
BBS7;G0MCB1_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN08169;WBGene00146894;8227;39.97;13;166.6;505.1;0;0;0;0;Confirmed;0;0;721;False;False
BBS20;G0NR21_CAEBE;CAEBE;Caenorhabditis brenneri;Opisthokonta;Metazoa;CBN16930;WBGene00155655;2795;38.68;10;188.1;101.6;0;0;0;0;Confirmed;0;0;626;False;False
BBS13;E3NJN3_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;CRE14357;WBGene00073477;6679;35.24;11;135.8;518.5;2;0;1;1;Unconfirmed;0;0;497;False;False
BBS1;E3MFB0_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;CRE20678;WBGene00060871;2251;37.18;9;199.0;57.5;1;0;1;0;Unconfirmed;0;0;596;False;False
BBS9;E3LMW1_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;CRE28509;WBGene00056172;3190;35.83;14;171.4;60.8;5;0;4;1;Unconfirmed;0;0;799;False;False
BBS8;E3LTH5_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;CRE31167;WBGene00052221;2077;40.15;9;169.0;69.5;0;0;0;0;Confirmed;0;0;506;False;False
BBS2;E3M4Z1_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;CRE11012;WBGene00059374;3882;37.43;11;199.4;168.9;1;1;0;0;Unconfirmed;0;0;730;False;False
BBS7;E3MFS3_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;CRE24399;WBGene00061899;13181;40.2;12;184.2;997.3;1;0;1;0;Unconfirmed;0;0;736;False;False
BBS2;E3NSB7_CAERE;CAERE;Caenorhabditis remanei;Opisthokonta;Metazoa;CRE31616;WBGene00075971;2740;37.52;7;261.0;152.2;2;1;0;1;Unconfirmed;0;0;608;False;False
